1p2yqU9kWnw_9-8-rgb_front;And when you use these, you can use them for aroma therapy.
1pBXuCxJKx8_1-8-rgb_front;This is Bailey and he is an eight year old quarter horse.
1pBXuCxJKx8_10-8-rgb_front;"If you look at his back, it's very short on top; his underline is very long underneath, that makes for a strong back and he can really get with it and run and stretch out because of how long he is underneath."
1pBXuCxJKx8_11-8-rgb_front;We'll go around to the back of Bailey and take a look at his back end.
1pBXuCxJKx8_12-8-rgb_front;One of his other faults, he does fidget a little (laughing).
1pBXuCxJKx8_13-8-rgb_front;But if you look at his back end, I want you to notice how if you look at his hip and how it flows to his tail he has a really nice low tail set.
1pBXuCxJKx8_14-8-rgb_front;And what that usually goes along with is a really long line down his buttocks, down this way, into his hock.
1pBXuCxJKx8_15-8-rgb_front;I, I like a really long line to there.
1pBXuCxJKx8_16-8-rgb_front;Which means his hocks are going to be set very close to the ground.
1pBXuCxJKx8_17-8-rgb_front;What that does is it allows him to power out of his turns, it makes it much easier for him to get down and in the ground, and to be able to push out of a turn.
1pBXuCxJKx8_18-8-rgb_front;If he were to have a flatter behind up here and a tail set higher, it's more like a shelf.
1pBXuCxJKx8_19-8-rgb_front;Those kind of horses usually have a harder time getting down in the ground for there turns.
1pBXuCxJKx8_2-8-rgb_front;He does not by any means have perfect confirmation, but he has a lot of things that I do look for in a barrel horse.
1pBXuCxJKx8_20-8-rgb_front;They have a tendency to, to not be able to really gather before they start to run toward the next barrel which we'll talk about in our lessons in a few moments.
1pBXuCxJKx8_21-8-rgb_front;So those are the things that Bailey has that are very, very good.
1pBXuCxJKx8_22-8-rgb_front;His faults we're going to overcome because one thing that Bailey has that goes with what I look for in a barrel horse is an excellent disposition.
1pBXuCxJKx8_23-8-rgb_front;He is very fidgety, which a lot of barrel horses are, they have to have an, a fire to have a desire to run.
1pBXuCxJKx8_24-8-rgb_front;What he does have though that's very good is he's extremely focused.
1pBXuCxJKx8_25-8-rgb_front;When he gets in the arena he's very focused on his job and horses that are great barrel horses really love to do it.
1pBXuCxJKx8_26-8-rgb_front;If you come by a horse that is, is not enjoying their job - they're not going to be very good at it.
1pBXuCxJKx8_27-8-rgb_front;So that's really the number one thing I look for in a barrel horse beyond confirmation is they have to have the desire to do this job.
1pBXuCxJKx8_28-8-rgb_front;You can tell that pretty soon after you start to work them.
1pBXuCxJKx8_29-8-rgb_front;So Bailey is an excellent prospect, I have some that are better conformed, but like I said his disposition and attitude and, and his desire to do this job really fills in for some of his faults.
1pBXuCxJKx8_3-8-rgb_front;He is my current barrel horse that I'm currently competing on.
1pBXuCxJKx8_4-8-rgb_front;The biggest thing that is his detriment is when looking at this horse he has a very long head.
1pBXuCxJKx8_5-8-rgb_front;However, as we'll talk about there are some conformational faults that I will overlook if the horse is a performer.
1pBXuCxJKx8_6-8-rgb_front;This horse is one that I raised and did not sell because of his long head and it turned out very good for me because he's been an excellent barrel horse.
1pBXuCxJKx8_7-8-rgb_front;If you look at Bailey's neck, it's rather short and you'll notice that standing here his head is rather high - also a fault, but one that I can use some different equipment to kind of overcome and so you'll see that when we get to the equipment portion.
1pBXuCxJKx8_8-8-rgb_front;What I do with a horse that has a confirmation fault like that to kind of make up for that in a way.
1pBXuCxJKx8_9-8-rgb_front;What he does have that's excellent is he has nice, nice sloping shoulder, he has very short cannon bones which is the area from the knee to the ankle, he has really a nice slope to his pastern.
1pDmmsYwDJA_0-8-rgb_front;Hi, my name is Sue Conrad, and I am going to show you how to exercise in your car.
1pDmmsYwDJA_1-8-rgb_front;You may think it sounds kind of silly to do exercises in your car, but we spend a lot of time in our car, and this will help reduce some of the tension and stress that we spend driving around town.
1pDmmsYwDJA_10-8-rgb_front;So you're going to tense those inner thigh muscles, and you're going to release.
1pDmmsYwDJA_11-8-rgb_front;Another exercise you can do in your vehicle to help loosen up the shins are toe raises.
1pDmmsYwDJA_12-8-rgb_front;You can bring your toes forward, hold for ten seconds, and then relax.
1pDmmsYwDJA_13-8-rgb_front;Bring your toes forward raising the heels, holding for ten seconds, and then release.
1pDmmsYwDJA_14-8-rgb_front;And that's how you can exercise in your car!
1pDmmsYwDJA_2-8-rgb_front;The first exercise we're going to do is a shoulder shrug.
1pDmmsYwDJA_3-8-rgb_front;You want to take your shoulders and bring them up towards your ears, you're going to hold two or three seconds, then you're going to relax.
1pDmmsYwDJA_4-8-rgb_front;So basically you're tensing up your shoulders and then you're releasing, all the stress coming out of your shoulders.
1pDmmsYwDJA_5-8-rgb_front;I would suggest doing this eight to ten times holding for two to three seconds, and if you feel like you want to do some more you can do another set or two.
1pDmmsYwDJA_6-8-rgb_front;Another exercise you can do to keep your tush from getting numb is to tense your gluteal muscles, hold for ten seconds and then release.
1pDmmsYwDJA_7-8-rgb_front;So you're going to tense, release, tense, and release.
1pDmmsYwDJA_8-8-rgb_front;Another exercise you can do is to help strengthen the inner thighs.
1pDmmsYwDJA_9-8-rgb_front;You can either take a small pillow, a towel, or a sweatshirt, whatever you have in your vehicle, put in between your thighs and you can squeeze your inner thighs and then relax.
1pHupPNh9OE_0-11-rgb_front;Alright, we're going to continue to cut up onions until they're nice and small and then we're going to go ahead and make our sauce for the steak.
1pHupPNh9OE_1-11-rgb_front;That's going to make the sauce a little bit ahead of time so we give it a chance to cool down before we spoon it over the top of our steak and mushrooms.
1pHupPNh9OE_2-11-rgb_front;Alright, those onions look pretty good so we're just going to move them off to the side.
1pHupPNh9OE_3-11-rgb_front;We're going to take a small mixing bowl and we're going to go ahead and put a tablespoon of Dijon mustard.
1pHupPNh9OE_4-11-rgb_front;You can do this with country mustard, horseradish mustard, depending on how much you like spice.
1pHupPNh9OE_5-11-rgb_front;We're going to rinse this off and we're going to add some horseradish.
1pHupPNh9OE_6-11-rgb_front;Now, we've got horseradish cream here.
1pHupPNh9OE_7-11-rgb_front;You can use pure horseradish or you can even go and grate horseradish, depending on how spicy you'd like it to be.
1pHupPNh9OE_8-11-rgb_front;Add about a teaspoon of black pepper and half a teaspoon of salt and then we'll just mix it up together.
1pPAkrfqnHg_0-8-rgb_front;Now we're ready to cut.
1pPAkrfqnHg_1-8-rgb_front;Before we cut let me explain what I'm using here.
1pPAkrfqnHg_10-8-rgb_front;So again it's just basic it's no need to be afraid of the tool just to be aware of what's going on and stay focused on what you're doing.
1pPAkrfqnHg_11-8-rgb_front;A lot of people at home may not have this tool and that's fine there's other hand saws and circular saws or whatever that you could by for cheaper, but because I'm working in my shop I'm going to use the quick and easy chop saw.
1pPAkrfqnHg_12-8-rgb_front;So what I've done is for one of my dimensions created a line so it's nice to know where you're going.
1pPAkrfqnHg_13-8-rgb_front;One of the things to remember when cutting with the line is there's a situation that occurs when you're cutting wood and I'll demonstrate it.
1pPAkrfqnHg_14-8-rgb_front;If you notice there the saw blade, the thickness of the saw blade is cut into the wood.
1pPAkrfqnHg_15-8-rgb_front;We call it a curf, it's not important what you call it really, but the thing of it is we have to remember that this dimension is being lost, this amount of wood is being lost in our cut.
1pPAkrfqnHg_16-8-rgb_front;So if we want like in our apron piece 16 1/8 inches to that line that means we have to make sure the blade is on the opposite of what we started our measurement.
1pPAkrfqnHg_17-8-rgb_front;That's kind of an important thing.
1pPAkrfqnHg_18-8-rgb_front;A lot of people don't realize that until, it could be common sense I don't know, but that's kind of an important part of the process.
1pPAkrfqnHg_19-8-rgb_front;So we want to make sure that we cut on the opposite along the line but on the opposite side, clear as mud.
1pPAkrfqnHg_2-8-rgb_front;I'm using a chop saw, it's called the chop saw because it cuts in a chopping fashion.
1pPAkrfqnHg_20-8-rgb_front;Now once you line it up I like to bring the blade down with my hand off the trigger, which is in the handle here.
1pPAkrfqnHg_21-8-rgb_front;Line my piece up and like I said just on the other side of the line.
1pPAkrfqnHg_22-8-rgb_front;Once I'm lined up I hold it in my place.
1pPAkrfqnHg_23-8-rgb_front;Hold it in place, my hand safe distance from the blade.
1pPAkrfqnHg_24-8-rgb_front;Easy as pie!
1pPAkrfqnHg_25-8-rgb_front;Now, we'll do that to the other four pieces.
1pPAkrfqnHg_26-8-rgb_front;We also want to make sure that we cut our table leg down and just for repetitions so you guys remember it, we're going to do the same process again.
1pPAkrfqnHg_27-8-rgb_front;Right on the line, hold it place, bring it down.
1pPAkrfqnHg_28-8-rgb_front;Easy as pie!
1pPAkrfqnHg_29-8-rgb_front;Once our pieces are cut we're ready to assemble.
1pPAkrfqnHg_3-8-rgb_front;The trigger is up in the handle.
1pPAkrfqnHg_4-8-rgb_front;The nice thing about this saw is that the guard keeps the blade covered at all times.
1pPAkrfqnHg_5-8-rgb_front;You also want to make sure definitely you're wearing your eye protection during this process.
1pPAkrfqnHg_6-8-rgb_front;You also want to make sure that when you're using it you line your piece up keeping it tight against the fence and holding it with one hand.
1pPAkrfqnHg_7-8-rgb_front;Now where you hold it and how you hold it you have to be very careful of as well.
1pPAkrfqnHg_8-8-rgb_front;Just watch where your fingers are, you don't want to take anything off.
1pPAkrfqnHg_9-8-rgb_front;Make sure your hand is away from the blade as you bring it down.
1pS3OghYuaA_0-8-rgb_front;Now that you've selected your tea cup I'm going to show you how to prep it so we're able to make a nice little design in here.
1pS3OghYuaA_1-8-rgb_front;First of all we're going to remove the cup and this is called cling.
1pS3OghYuaA_10-8-rgb_front;Next you tape the container you just use your clear florist tape and just make a little X on the container.
1pS3OghYuaA_11_12-8-rgb_front;O.K. and that's how you prep the container.
1pS3OghYuaA_2-8-rgb_front;It's a very, very sticky tape and what this will do is secure your tea cup to the plate.
1pS3OghYuaA_3-8-rgb_front;You just rip off a little piece and you can pull it out and just kind of go around the little the circle on the plate and then you take your tea cup and stick it to the plate.
1pS3OghYuaA_4-8-rgb_front;And you don't want any of it to show so, there we go.
1pS3OghYuaA_5-8-rgb_front;So that's how your get this to stick.
1pS3OghYuaA_6-8-rgb_front;Next we're going to take a piece of floral foam, now the floral foam I have had soaking, it's best to let this soak overnight because you don't want it to have pockets of air in here.
1pS3OghYuaA_7-8-rgb_front;So if it soaks overnight it's going to be very moist you want it to be saturated fully.
1pS3OghYuaA_8-8-rgb_front;And what I'm going to do is cut a piece to fit in this container.
1pS3OghYuaA_9-8-rgb_front;So I'm just going to cut a little piece and we're going to just cut it down a little bit more, and a little bit more, just going to kind of wing it here, then you push it in to the container.
1pWVfHd-Nwc_1-8-rgb_front;This segment would be a background in Buddhism.
1pWVfHd-Nwc_2-8-rgb_front;Buddhism starts with the birth of Siddhartha Gautama who became the Buddha he was born in 563 B.C.
1pWVfHd-Nwc_3-8-rgb_front;to a privilege family.
1pWVfHd-Nwc_4-8-rgb_front;His shelter existences created the culture which he eventually left and sot refugee in the jungle for 6 years becoming sync.
1pWVfHd-Nwc_5-8-rgb_front;Realizing that there we a middle way did not have to be so extreme and in this middle way he from this then from the rest of his life.
1pWVfHd-Nwc_6-8-rgb_front;For over 40 years he thought other basic principles and we would talk a little bit about them in the following segments.
1pWVfHd-Nwc_7-8-rgb_front;This next segment is a overview basic ideas of Buddhism.
1pd6CDNcuEM_0-11-rgb_front;Let's talk about how to get rid of cat odor.
1pd6CDNcuEM_1-11-rgb_front;Cat odor comes from two sources, one urine odor and two, fecal odor.
1pd6CDNcuEM_2-11-rgb_front;Litter boxes are very important to keep clean.
1pd6CDNcuEM_3-11-rgb_front;There are many types of litter that are on the market, some work better than others, some cats rely on better than others.
1pd6CDNcuEM_4-11-rgb_front;Some cats don't like certain types of litter so always experiment initially to find out what your cat prefers.
1pd6CDNcuEM_5-11-rgb_front;There are also many products on the market to help with urine odors, urine staining and things like that.
1pd6CDNcuEM_6-11-rgb_front;Also some cats that are long haired may retain a little bit of urine or fecal material on their fur so keeping their fur under their tail trimmed or clean, baby wipes work very well for instance, can help urine and fecal odor.
1pnIcdqFroA_0-8-rgb_front;Hi!
1pnIcdqFroA_2-8-rgb_front;If you focus on the air speed, the green arc is the maneuvering speed of the airplane.
1pnIcdqFroA_3-8-rgb_front;When you get into the yellow arc, that's the caution area.
1pnIcdqFroA_4-8-rgb_front;That's the point where complete deflection of the controls at high speed could damage the airplane.
1pnIcdqFroA_5-8-rgb_front;In the green arc, full deflection of controls is not supposed to damage the airplane.
1pnIcdqFroA_6-8-rgb_front;So in the yellow arc you have to be careful, in the green arc you have a normal flying mode, and when you get to the red line, that's a do not exceed speed.
1pnIcdqFroA_7-8-rgb_front;That's the point where if you exceed the red line, in this case, 100 miles an hour, then the wings may come off the airplane, which is not a good situation.
1pnIcdqFroA_8-8-rgb_front;"We never fly above red line; not in the airplane."
1ptbP5xTIdw_0-8-rgb_front;In this clip, we're going to loosen up our knees for our martial arts workout.
1ptbP5xTIdw_1-8-rgb_front;So what we're going to do is simply put both hands on our knees.
1ptbP5xTIdw_10-8-rgb_front;Five in one direction, five in the other and repeat that.
1ptbP5xTIdw_11-8-rgb_front;Now if you feel any strain, any pressure in the knee, you must be very, very careful and get that checked out, because any kind of damage down there can get bad in a hurry.
1ptbP5xTIdw_12-8-rgb_front;So get that checked.
1ptbP5xTIdw_13-8-rgb_front;Rotate those knees, get them warmed up, and you're ready to go.
1ptbP5xTIdw_2-8-rgb_front;We're going to rotate our knees in one direction.
1ptbP5xTIdw_3-8-rgb_front;Again, one way and the other way.
1ptbP5xTIdw_4-8-rgb_front;Now as I rotate, I'm bending my knees bringing them forward as much as I can all the way to one side, bringing them back again.
1ptbP5xTIdw_5-8-rgb_front;So now my knees are straight and now I bend again as I come to the other side.
1ptbP5xTIdw_6-8-rgb_front;Knee injuries are extremely common in many martial arts.
1ptbP5xTIdw_7-8-rgb_front;There's a lot of pivoting involved.
1ptbP5xTIdw_8-8-rgb_front;So it's essential that we loosen up this area, warm it up, get blood flowing into that area where the knees are so we get a safer workout.
1ptbP5xTIdw_9-8-rgb_front;So, from here again, hands on the knees nice and easy, rotate one way, all the way around.
1ptcPCWBvBc_0-8-rgb_front;Alright, now we're going to take our large pot, turn our heat up to eight and we're going to pour out a tablespoon of oil, and also going to measure out a tablespoon of butter.
1ptcPCWBvBc_1-8-rgb_front;Now we're going to move this around the bottom of the pan until it covers all the bottom, then we're going to measure out a half a cup of white rice.
1ptcPCWBvBc_2-8-rgb_front;Whenever you're measuring something like this it can have a tendency to spill, so it's best to pour it out over into what you plan to put it in, that way there's no waste.
1ptcPCWBvBc_3-8-rgb_front;Alright, we're going to give this a stir to let the butter incorporate with the rice and we're going to go back to our vegetable stock and stir this.
1ptcPCWBvBc_4-8-rgb_front;I can see the little globs down here at the bottom.
1ptcPCWBvBc_5-8-rgb_front;Alright, then we're going to measure out one cup of stock because you'd like to have a two to one liquid to rice ratio.
1ptcPCWBvBc_6-8-rgb_front;Move the stock, and then we're going to bring this to our back burner, we're going to bring this up to a boil.
1ptcPCWBvBc_7-8-rgb_front;Then, when it does so, we're going to take our lid and put it on, and reduce the heat.
1pycas4XL9U_0-11-rgb_front;Tip number 5: Collecting Jewelry Over Time.
1pycas4XL9U_1-11-rgb_front;Instead of going out on one grand buying trip, as much fun as that may be, it's a better and more accurate reflection of your personality if you slowly collect key pieces of jewelry over time.
1pycas4XL9U_10-11-rgb_front;If you like costume jewelry and you want to just buy a big bunch of it all at once it's very easy to do this within a limited budget at either an antiques fair or a knock off place or a discount store like Target or Mervyns.
1pycas4XL9U_11-11-rgb_front;Both of these places have really cute costume jewelry, and you can go spend a lot of money, all lot at once, and completely change your jewelry wardrobe.
1pycas4XL9U_2-11-rgb_front;For example, do a single initial buying trip and find out what you need.
1pycas4XL9U_3-11-rgb_front;Then, after that, continue to buy pieces when you go shopping in the future.
1pycas4XL9U_4-11-rgb_front;For example, if someone gives you a gift certificate for your birthday, this is a great opportunity to buy that ring that you've been eying for the past couple months.
1pycas4XL9U_5-11-rgb_front;It's also a great way to fill in holes in your jewelry wardrobe without a great outlay of money all at one time.
1pycas4XL9U_6-11-rgb_front;Most people's budget cannot afford to spend an enormous amount of money all at one time on jewelry or anything else.
1pycas4XL9U_7-11-rgb_front;Therefore it's a more practical solution to spread out your jewelry acquisition over a period of time.
1pycas4XL9U_8-11-rgb_front;Even your whole lifetime.
1pycas4XL9U_9-11-rgb_front;The exception to this rule is costume jewelry.
1q7brn6q5IE_1-8-rgb_front;All right I'm back, I'm just doing a little fast clean up.
1q7brn6q5IE_10-8-rgb_front;Open up a bottle of nice white wine.
1q7brn6q5IE_11-8-rgb_front;"Guys do this for your girls; I'm telling you'll be writing me."
1q7brn6q5IE_12-8-rgb_front;I mean, let's talk a little bit about prep time.
1q7brn6q5IE_13-8-rgb_front;Prep time, I'm not really sure it's probably about 25 minutes.
1q7brn6q5IE_14-8-rgb_front;I mean come on, isn't 25 minutes worth it to your girls?
1q7brn6q5IE_15-8-rgb_front;"Do something nice for your ladies; they're going to love you for it."
1q7brn6q5IE_16-8-rgb_front;I mean I know I'm no Rachel Ray, she does them 30-minute meals but she inspires me, and I think we have a lot in common.
1q7brn6q5IE_17-8-rgb_front;So with that said, I know she's a better cook, but maybe one day I will get to cook for her who knows, I could dream.
1q7brn6q5IE_18-8-rgb_front;Put these in the oven, 350 right in the middle.
1q7brn6q5IE_19-8-rgb_front;We'll come back when they're done.
1q7brn6q5IE_2-8-rgb_front;You see we got all of our beautiful shrimp here breaded with the crabmeat stuffing, look at how wonderful.
1q7brn6q5IE_20-8-rgb_front;We're going to eat it, we're going to open up some wine, and we're going to tell you storage, how much it costs.
1q7brn6q5IE_3-8-rgb_front;Here's the trick, you take your Parmesan cheese, fresh Parmesan cheese.
1q7brn6q5IE_4-8-rgb_front;Go out and get fresh.
1q7brn6q5IE_5-8-rgb_front;Go over each one, nice.
1q7brn6q5IE_6-8-rgb_front;They will brown it, it'll look beautiful in the oven.
1q7brn6q5IE_7-8-rgb_front;I'm telling you that's how you're going to know when they're done.
1q7brn6q5IE_8-8-rgb_front;When they're nice and brown you take them out and you got a beautiful dinner.
1q7brn6q5IE_9-8-rgb_front;Make some asparagus like I said.
1qBxhsvMUps_0-8-rgb_front;Hi this is Aaron at Fitness for Life in Wilmington, North Carolina here to help give you a little guidance on how fast to walk on a treadmill.
1qBxhsvMUps_1-8-rgb_front;Number 1, if we feel like it's too much then it probably is.
1qBxhsvMUps_10-8-rgb_front;Be endurant but continue mixing up your walking schedule.
1qBxhsvMUps_11-8-rgb_front;If you have got a goal and you want to get up to a higher walking pace push yourself, come back and recover a little bit, try to get up to that mark, the closer you work towards it the more you will be able to get there but overall if you don't know how fast to walk and you feel like you are walking too fast or you are a little cautious there is probably good reason.
1qBxhsvMUps_12-8-rgb_front;Be safe, walk inside your comfort zone but push the limits when you can and that's the word from Fitness for Life.
1qBxhsvMUps_2-8-rgb_front;You have got to know your body.
1qBxhsvMUps_3-8-rgb_front;We remind a lot of people here, even in our gym, don't over push yourself, you are going to end up over training, at the very worst you will create an injury so if you are on a treadmill and you kind of feel like you are pushing the limits a little too much, most likely you are.
1qBxhsvMUps_4-8-rgb_front;Back off into a level that you feel a little more comfortable with because this and I can't give a number because that number is going to vary for all different types of people.
1qBxhsvMUps_5-8-rgb_front;Know your limits.
1qBxhsvMUps_6-8-rgb_front;Challenge yourself.
1qBxhsvMUps_7-8-rgb_front;Keep a track of what your paces have been.
1qBxhsvMUps_8-8-rgb_front;If you are walking at 3.2 miles an hour but you can't really do 3.5 track that.
1qBxhsvMUps_9-8-rgb_front;If you continue to walk at that 3.2 level it won't take too long before you can get up to that 3.5 level.
1qMpH_7FL68_0-8-rgb_front;Now there's a few other things that you don't want to use email for no matter how badly you want to do it.
1qMpH_7FL68_1-8-rgb_front;One, never ever deliver tragic email.
1qMpH_7FL68_10-8-rgb_front;But, an email is totally different kind of communication, all we have to determine tone, feeling, thoughts, all of that are words.
1qMpH_7FL68_11-8-rgb_front;So, if you write to me, I am so angry because you did that, well, I can't hear your tone of voice to determine how angry.
1qMpH_7FL68_12-8-rgb_front;I can't see your facial expression to determine what your face is doing, what your body is doing.
1qMpH_7FL68_13-8-rgb_front;So a person could take it in way too many different ways.
1qMpH_7FL68_14-8-rgb_front;They could blow it off or they could get into hysterics when they're really not in trouble at all.
1qMpH_7FL68_15-8-rgb_front;And it's kind of a co-bout, it's something that people who really like to avoid confrontation, really love disciplining via email.
1qMpH_7FL68_16-8-rgb_front;So you don't want to do that.
1qMpH_7FL68_17-8-rgb_front;Also in this, tie together a little bit, you never want to write emails when you're angry.
1qMpH_7FL68_18-8-rgb_front;Because when you're angry, you know, in the present state, your thoughts you're angry, your body says you're angry, your voice says you're angry.
1qMpH_7FL68_19-8-rgb_front;So you're going to sit down and you're going to fire off an email that will come across very, very hostile.
1qMpH_7FL68_2-8-rgb_front;It's very, very impersonal.
1qMpH_7FL68_20-8-rgb_front;Always cool down before you send an email when you're angry.
1qMpH_7FL68_21-8-rgb_front;Because you got to remember, once you hit that send button, it cannot be retrieve, it cannot be retread.
1qMpH_7FL68_22-8-rgb_front;So whatever you say on those fits of anger, it's there, it's gone.
1qMpH_7FL68_23-8-rgb_front;The damage has been done.
1qMpH_7FL68_3-8-rgb_front;You don't want to fire somebody, you don't want to let them know one of their co-workers died.
1qMpH_7FL68_4-8-rgb_front;It totally makes it impersonal.
1qMpH_7FL68_5-8-rgb_front;It shows disrespect for human being's feelings.
1qMpH_7FL68_6-8-rgb_front;So you want to avoid that.
1qMpH_7FL68_7-8-rgb_front;You also never want to discipline an employee or another person via email.
1qMpH_7FL68_8-8-rgb_front;Why?
1qMpH_7FL68_9-8-rgb_front;Again, it makes it very impersonal.
1qNsErmkIiU_0-3-rgb_front;Not only as a female but also as a hair stylist there's nothing I hate more personally than hearing my precious tool hit the ground.
1qNsErmkIiU_1-3-rgb_front;I'm Laura Gibson, beauty expert and I'm here today to talk to you about curling irons, not only curling irons but your battery operated curling iron.
1qNsErmkIiU_10-3-rgb_front;Open, and then curl it, let it go and voila, that's all there is to it.
1qNsErmkIiU_11-3-rgb_front;I'm Laura Gibson, beauty expert and take care of your tools.
1qNsErmkIiU_2-3-rgb_front;It's like any other curling iron.
1qNsErmkIiU_3-3-rgb_front;You have your shell, your rod, but no cord.
1qNsErmkIiU_4-3-rgb_front;That's the best part about it.
1qNsErmkIiU_5-3-rgb_front;You can take it almost anywhere.
1qNsErmkIiU_6-3-rgb_front;You can take it camping, Europe, different outlets.
1qNsErmkIiU_7-3-rgb_front;Even better, less space in your bag when you go to travel.
1qNsErmkIiU_8-3-rgb_front;The way the economy is now, that's an extra twenty five dollars for that little space.
1qNsErmkIiU_9-3-rgb_front;Use it just like any other curling iron.
1qQEz4pbQkM_0-11-rgb_front;AMANDA CLAIRE: So, one of the very basic things you might want to do with the toy, let's say you like the sounds it makes already and you don't necessarily want to bend it yet, maybe one of the first things you want to do is just put an audio jack in it so you can run it through your amplifier or your stereo or whatever it is.
1qQEz4pbQkM_1-11-rgb_front;So that's what I've got here.
1qQEz4pbQkM_10-11-rgb_front;So now we've basically taken the sound that's going to that speaker and we've extended it into this jack.
1qQEz4pbQkM_11-11-rgb_front;So I've done this with alligator clips.
1qQEz4pbQkM_12-11-rgb_front;So what does that mean?
1qQEz4pbQkM_13-11-rgb_front;That means if we remember what we've done, we can do it with wires, we can drill a hole in the case and install that jack permanently and just have very, very short little wires that go from the speaker to the jack and then the jack is installed in the case and then you just forget about it then you don't need the alligator clips at all, and then you've installed a jack and then you can use it that way with your amplifier.
1qQEz4pbQkM_2-11-rgb_front;I've actually already kinda stuck it on the cable.
1qQEz4pbQkM_3-11-rgb_front;All right, there's our audio jack and this is a live cable.
1qQEz4pbQkM_4-11-rgb_front;This is going into a guitar amplifier over there, so we just kinda put it on there.
1qQEz4pbQkM_5-11-rgb_front;And now, what I've got here are--if you look at the speaker here, there are two terminals.
1qQEz4pbQkM_6-11-rgb_front;Every speaker has two, sometimes three little contacts on it that go to these wires that are going to the circuit board.
1qQEz4pbQkM_7-11-rgb_front;Well, what you can do is you can take your alligator clips and just clip it on those two terminals on the speaker and then you can take the other side of those clips and clip it on to the terminals of your jack here.
1qQEz4pbQkM_8-11-rgb_front;And then once you've done that, then we can press a button and it's coming to the amplifier now.
1qQEz4pbQkM_9-11-rgb_front;We don't have the amplifier very loud but it is all right.
1qYHdB1eWQc_0-8-rgb_front;We just talked about ear points to quit smoking.
1qYHdB1eWQc_1-8-rgb_front;And there's also body point to help quit smoking.
1qYHdB1eWQc_10-8-rgb_front;So, if we use the needles, going upward to the lung direction and then we thread needle underneath the skin and if we can go point three, point five inches, we can stimulate two points.
1qYHdB1eWQc_11-8-rgb_front;One is Tim Mee point, the other is Lung 7.
1qYHdB1eWQc_12-8-rgb_front;And the good thing about this point is we can leave the needles here for even a couple of hours if the patient is comfortable.
1qYHdB1eWQc_13-8-rgb_front;So we can tape there and leave it there to continue stimulate the point because this is on a lung channel, so that help the lung function.
1qYHdB1eWQc_2-8-rgb_front;One of the most important body point to quit smoking is on the hand, and it's called a Tim Mee point.
1qYHdB1eWQc_3-8-rgb_front;How we can locate this Tim Mee point?
1qYHdB1eWQc_4-8-rgb_front;So this is the hand.
1qYHdB1eWQc_5-8-rgb_front;The Tim Mee point is between this, on a transverse line, there's a point called a large intestine 5.
1qYHdB1eWQc_6-8-rgb_front;So when you move your finger like this, and between these two tendons, that's one point.
1qYHdB1eWQc_7-8-rgb_front;And then, 1.5 inch above this transverse line is called lung 7.
1qYHdB1eWQc_8-8-rgb_front;Those two points, in the middle it's the Tim Mee point.
1qYHdB1eWQc_9-8-rgb_front;This Tim Mee point we can use that to quit smoking.
1qksnbHvJLY_0-8-rgb_front;Okay so one of the things you want to work on is the coming in and out of the front door that is typically where the dog are loose in the house when you are not home.
1qksnbHvJLY_1-8-rgb_front;When you come in to the house that is typically where you are going to be greeted by your dogs.
1qksnbHvJLY_10-8-rgb_front;So we are going to do it again with just one dog Ty we would use you, Ursula, Raven come over here now we are going to do it with one dog.
1qksnbHvJLY_11_12_13-8-rgb_front;Hey Ty how are doing? Hey buddy come over here hi what a good boy, yes good job, good boy. So as you can see it is a little bit less chaotic when you are working with one dog at a time and working at the doors we are kind of combining 2 things here and talking about working with multiple dogs and the benefits with working with one dog at a time.
1qksnbHvJLY_14-8-rgb_front;But also working with come into the door and what kind of greeting you want to have from your dog when you come into the house.
1qksnbHvJLY_2-8-rgb_front;We are going to do this 2 ways I'm going to show you how chaotic it could be if we do it with multiple dogs and then we are going to do it again with just one dog.
1qksnbHvJLY_3-8-rgb_front;So I'm going to go out the door and then I'm going to come in as if I'm coming home.
1qksnbHvJLY_4-8-rgb_front;Hey guys how are doing?
1qksnbHvJLY_5-8-rgb_front;Hey pups how are doing?
1qksnbHvJLY_6-8-rgb_front;Off.
1qksnbHvJLY_7-8-rgb_front;Hey how are doing?
1qksnbHvJLY_8-8-rgb_front;Hi guys how are doing?
1qksnbHvJLY_9-8-rgb_front;Good alright so what we did is in this case it was just the baby that jump and then I immediately then walk out off the house and came back again and rewarded here for not jumping.
1qs5yIhihMo_1-8-rgb_front;Our rice has been cooking for about twenty minutes now and it looks something like this.
1qs5yIhihMo_2-8-rgb_front;Look how now it has gone an put itself, it's gotten all together now and the liquid and the sofrito, the beans, and the rice are now one.
1qs5yIhihMo_3-8-rgb_front;This is what it kind of looks like before I do my next step.
1qs5yIhihMo_4-8-rgb_front;The next step is very important.
1qs5yIhihMo_5-8-rgb_front;It is the actual pork and bacon that goes in next to cook in with it.
1qs5yIhihMo_6-8-rgb_front;I'm going to go ahead and take what I put on the side before and I am going to place it in here and stir it all up and flavor it up, OK. Let's take that in there now.
1qs5yIhihMo_7-8-rgb_front;Let's move it around like this, umm, look at that, that is going to taste delicious and look delicious.
1qs5yIhihMo_8-8-rgb_front;I have left some pork rind on the side for later so I can heat it up and have some wine.
1qs5yIhihMo_9-8-rgb_front;So I'm stirring it up and I am going to cook it for a little while longer.
